@RELATION nflpredictor

@ATTRIBUTE homeTotalYdsLast3 real
@ATTRIBUTE homeTotalYdsSeason real
@ATTRIBUTE homePassYdsLast3 real
@ATTRIBUTE homePassYdsSeason real
@ATTRIBUTE homeRushYdsLast3 real
@ATTRIBUTE homeRushYdsSeason real
@ATTRIBUTE homeFirstDownsLast3 real
@ATTRIBUTE homeFirstDownsSeaon real
@ATTRIBUTE homeTurnoversLast3 real
@ATTRIBUTE homeTurnoversSeason real
@ATTRIBUTE homePuntsLast3 real
@ATTRIBUTE homePuntsSeason real
@ATTRIBUTE awayTotalYdsLast3 real
@ATTRIBUTE awayTotalYdsSeason real
@ATTRIBUTE awayPassYdsLast3 real
@ATTRIBUTE awayPassYdsSeason real
@ATTRIBUTE awayRushYdsLast3 real
@ATTRIBUTE awayRushYdsSeason real
@ATTRIBUTE awayFirstDownsLast3 real
@ATTRIBUTE awayFirstDownsSeason real
@ATTRIBUTE awayTurnoversLast3 real
@ATTRIBUTE awayTurnoversSeason real
@ATTRIBUTE awayPuntsLast3 real
@ATTRIBUTE awayPuntsSeason real
@ATTRIBUTE winner {H,A}

@Data
426.666666667, 402.142857143, 274.0, 242.428571429, 152.666666667, 159.714285714, 22.3333333333, 23.1428571429, 2.0, 1.85714285714, 3.66666666667, 3.28571428571, 355.0, 388.571428571, 287.0, 290.0, 68.0, 98.5714285714, 17.0, 21.0, 2.0, 2.14285714286, 5.33333333333, 4.71428571429, A
355.0, 388.571428571, 287.0, 290.0, 68.0, 98.5714285714, 17.0, 21.0, 2.0, 2.14285714286, 5.33333333333, 4.71428571429, 426.666666667, 402.142857143, 274.0, 242.428571429, 152.666666667, 159.714285714, 22.3333333333, 23.1428571429, 2.0, 1.85714285714, 3.66666666667, 3.28571428571, H
342.666666667, 332.5, 219.666666667, 239.625, 123.0, 92.875, 23.0, 21.25, 1.33333333333, 1.25, 3.33333333333, 4.375, 471.333333333, 445.285714286, 336.0, 312.285714286, 135.333333333, 133.0, 29.0, 27.1428571429, 2.0, 1.85714285714, 2.0, 2.71428571429, A
471.333333333, 445.285714286, 336.0, 312.285714286, 135.333333333, 133.0, 29.0, 27.1428571429, 2.0, 1.85714285714, 2.0, 2.71428571429, 342.666666667, 332.5, 219.666666667, 239.625, 123.0, 92.875, 23.0, 21.25, 1.33333333333, 1.25, 3.33333333333, 4.375, H
332.666666667, 352.857142857, 220.666666667, 241.428571429, 112.0, 111.428571429, 18.6666666667, 19.2857142857, 1.33333333333, 1.14285714286, 5.0, 4.42857142857, 364.666666667, 306.75, 216.333333333, 209.25, 148.333333333, 97.5, 22.0, 17.875, 2.66666666667, 2.25, 6.0, 5.75, H
364.666666667, 306.75, 216.333333333, 209.25, 148.333333333, 97.5, 22.0, 17.875, 2.66666666667, 2.25, 6.0, 5.75, 332.666666667, 352.857142857, 220.666666667, 241.428571429, 112.0, 111.428571429, 18.6666666667, 19.2857142857, 1.33333333333, 1.14285714286, 5.0, 4.42857142857, A
313.333333333, 355.428571429, 224.666666667, 235.857142857, 88.6666666667, 119.571428571, 15.6666666667, 19.8571428571, 1.33333333333, 0.714285714286, 6.66666666667, 5.57142857143, 301.0, 295.142857143, 228.0, 208.714285714, 73.0, 86.4285714286, 19.0, 17.5714285714, 1.33333333333, 2.0, 5.33333333333, 4.71428571429, H
301.0, 295.142857143, 228.0, 208.714285714, 73.0, 86.4285714286, 19.0, 17.5714285714, 1.33333333333, 2.0, 5.33333333333, 4.71428571429, 313.333333333, 355.428571429, 224.666666667, 235.857142857, 88.6666666667, 119.571428571, 15.6666666667, 19.8571428571, 1.33333333333, 0.714285714286, 6.66666666667, 5.57142857143, A
404.666666667, 400.625, 243.333333333, 240.125, 161.333333333, 160.5, 21.0, 22.75, 1.66666666667, 1.875, 3.66666666667, 3.375, 360.666666667, 329.142857143, 271.333333333, 240.285714286, 89.3333333333, 88.8571428571, 20.3333333333, 19.5714285714, 0.666666666667, 0.714285714286, 6.33333333333, 5.71428571429, A
360.666666667, 329.142857143, 271.333333333, 240.285714286, 89.3333333333, 88.8571428571, 20.3333333333, 19.5714285714, 0.666666666667, 0.714285714286, 6.33333333333, 5.71428571429, 404.666666667, 400.625, 243.333333333, 240.125, 161.333333333, 160.5, 21.0, 22.75, 1.66666666667, 1.875, 3.66666666667, 3.375, H
376.666666667, 351.875, 216.666666667, 212.5, 160.0, 139.375, 20.6666666667, 19.0, 1.66666666667, 1.625, 4.33333333333, 4.875, 440.333333333, 398.714285714, 287.666666667, 283.571428571, 152.666666667, 115.142857143, 24.3333333333, 22.0, 2.66666666667, 2.42857142857, 5.33333333333, 5.14285714286, A
440.333333333, 398.714285714, 287.666666667, 283.571428571, 152.666666667, 115.142857143, 24.3333333333, 22.0, 2.66666666667, 2.42857142857, 5.33333333333, 5.14285714286, 376.666666667, 351.875, 216.666666667, 212.5, 160.0, 139.375, 20.6666666667, 19.0, 1.66666666667, 1.625, 4.33333333333, 4.875, H
330.333333333, 343.0, 201.333333333, 204.714285714, 129.0, 138.285714286, 19.6666666667, 21.5714285714, 0.666666666667, 1.0, 4.0, 4.0, 313.0, 319.25, 171.666666667, 179.375, 141.333333333, 139.875, 21.6666666667, 19.125, 2.66666666667, 2.25, 5.0, 5.25, H
313.0, 319.25, 171.666666667, 179.375, 141.333333333, 139.875, 21.6666666667, 19.125, 2.66666666667, 2.25, 5.0, 5.25, 330.333333333, 343.0, 201.333333333, 204.714285714, 129.0, 138.285714286, 19.6666666667, 21.5714285714, 0.666666666667, 1.0, 4.0, 4.0, A
357.0, 355.428571429, 224.666666667, 217.428571429, 132.333333333, 138.0, 20.0, 21.4285714286, 1.33333333333, 1.71428571429, 3.33333333333, 3.85714285714, 326.666666667, 353.75, 244.666666667, 267.625, 82.0, 86.125, 21.6666666667, 20.75, 1.0, 0.625, 4.0, 4.375, H
326.666666667, 353.75, 244.666666667, 267.625, 82.0, 86.125, 21.6666666667, 20.75, 1.0, 0.625, 4.0, 4.375, 357.0, 355.428571429, 224.666666667, 217.428571429, 132.333333333, 138.0, 20.0, 21.4285714286, 1.33333333333, 1.71428571429, 3.33333333333, 3.85714285714, A
273.333333333, 310.875, 165.333333333, 189.0, 108.0, 121.875, 17.6666666667, 18.375, 1.66666666667, 1.5, 7.0, 5.5, 389.0, 391.125, 290.666666667, 289.5, 98.3333333333, 101.625, 18.6666666667, 20.75, 2.33333333333, 2.0, 4.33333333333, 4.75, H
389.0, 391.125, 290.666666667, 289.5, 98.3333333333, 101.625, 18.6666666667, 20.75, 2.33333333333, 2.0, 4.33333333333, 4.75, 273.333333333, 310.875, 165.333333333, 189.0, 108.0, 121.875, 17.6666666667, 18.375, 1.66666666667, 1.5, 7.0, 5.5, A
366.333333333, 357.285714286, 259.0, 232.285714286, 107.333333333, 125.0, 20.3333333333, 19.8571428571, 0.666666666667, 1.0, 4.0, 3.85714285714, 260.333333333, 336.0, 167.333333333, 233.714285714, 93.0, 102.285714286, 16.6666666667, 20.0, 0.666666666667, 1.57142857143, 5.66666666667, 4.42857142857, A
260.333333333, 336.0, 167.333333333, 233.714285714, 93.0, 102.285714286, 16.6666666667, 20.0, 0.666666666667, 1.57142857143, 5.66666666667, 4.42857142857, 366.333333333, 357.285714286, 259.0, 232.285714286, 107.333333333, 125.0, 20.3333333333, 19.8571428571, 0.666666666667, 1.0, 4.0, 3.85714285714, H
402.0, 363.125, 323.666666667, 257.5, 78.3333333333, 105.625, 23.3333333333, 21.25, 0.0, 0.625, 3.33333333333, 4.375, 401.0, 398.428571429, 270.333333333, 297.0, 130.666666667, 101.428571429, 23.6666666667, 22.5714285714, 0.0, 0.571428571429, 5.33333333333, 5.14285714286, H
401.0, 398.428571429, 270.333333333, 297.0, 130.666666667, 101.428571429, 23.6666666667, 22.5714285714, 0.0, 0.571428571429, 5.33333333333, 5.14285714286, 402.0, 363.125, 323.666666667, 257.5, 78.3333333333, 105.625, 23.3333333333, 21.25, 0.0, 0.625, 3.33333333333, 4.375, A
326.333333333, 350.285714286, 203.0, 201.857142857, 123.333333333, 148.428571429, 17.6666666667, 19.7142857143, 1.0, 0.857142857143, 3.66666666667, 4.14285714286, 334.666666667, 297.714285714, 254.333333333, 228.142857143, 80.3333333333, 69.5714285714, 16.6666666667, 16.2857142857, 1.33333333333, 1.85714285714, 5.66666666667, 5.71428571429, H
334.666666667, 297.714285714, 254.333333333, 228.142857143, 80.3333333333, 69.5714285714, 16.6666666667, 16.2857142857, 1.33333333333, 1.85714285714, 5.66666666667, 5.71428571429, 326.333333333, 350.285714286, 203.0, 201.857142857, 123.333333333, 148.428571429, 17.6666666667, 19.7142857143, 1.0, 0.857142857143, 3.66666666667, 4.14285714286, A
442.0, 416.625, 331.666666667, 289.5, 110.333333333, 127.125, 24.6666666667, 23.25, 1.33333333333, 1.25, 4.66666666667, 4.5, 380.0, 375.125, 247.0, 247.125, 133.0, 128.0, 21.3333333333, 22.25, 2.0, 1.5, 2.33333333333, 2.75, H
380.0, 375.125, 247.0, 247.125, 133.0, 128.0, 21.3333333333, 22.25, 2.0, 1.5, 2.33333333333, 2.75, 442.0, 416.625, 331.666666667, 289.5, 110.333333333, 127.125, 24.6666666667, 23.25, 1.33333333333, 1.25, 4.66666666667, 4.5, A
307.333333333, 332.571428571, 203.0, 219.142857143, 104.333333333, 113.428571429, 18.0, 21.5714285714, 1.66666666667, 1.85714285714, 6.0, 5.14285714286, 470.0, 451.0, 361.0, 336.5, 109.0, 114.5, 26.6666666667, 26.625, 2.0, 1.875, 4.33333333333, 3.75, A
470.0, 451.0, 361.0, 336.5, 109.0, 114.5, 26.6666666667, 26.625, 2.0, 1.875, 4.33333333333, 3.75, 307.333333333, 332.571428571, 203.0, 219.142857143, 104.333333333, 113.428571429, 18.0, 21.5714285714, 1.66666666667, 1.85714285714, 6.0, 5.14285714286, H
302.666666667, 361.625, 191.333333333, 240.25, 111.333333333, 121.375, 16.6666666667, 19.75, 1.33333333333, 1.25, 6.33333333333, 4.5, 300.666666667, 352.25, 248.0, 241.375, 52.6666666667, 110.875, 15.6666666667, 19.75, 1.66666666667, 0.875, 6.33333333333, 5.5, A
300.666666667, 352.25, 248.0, 241.375, 52.6666666667, 110.875, 15.6666666667, 19.75, 1.66666666667, 0.875, 6.33333333333, 5.5, 302.666666667, 361.625, 191.333333333, 240.25, 111.333333333, 121.375, 16.6666666667, 19.75, 1.33333333333, 1.25, 6.33333333333, 4.5, H
332.333333333, 370.333333333, 234.666666667, 249.555555556, 97.6666666667, 120.777777778, 21.0, 22.2222222222, 2.33333333333, 1.55555555556, 3.66666666667, 3.11111111111, 284.0, 321.0, 223.333333333, 219.875, 60.6666666667, 101.125, 13.6666666667, 17.25, 1.33333333333, 1.375, 5.33333333333, 5.25, H
284.0, 321.0, 223.333333333, 219.875, 60.6666666667, 101.125, 13.6666666667, 17.25, 1.33333333333, 1.375, 5.33333333333, 5.25, 332.333333333, 370.333333333, 234.666666667, 249.555555556, 97.6666666667, 120.777777778, 21.0, 22.2222222222, 2.33333333333, 1.55555555556, 3.66666666667, 3.11111111111, A
329.666666667, 326.875, 245.333333333, 228.0, 84.3333333333, 98.875, 17.6666666667, 16.875, 2.33333333333, 1.375, 5.33333333333, 5.875, 345.0, 338.75, 208.333333333, 203.625, 136.666666667, 135.125, 22.6666666667, 21.75, 0.333333333333, 0.875, 4.0, 4.0, A
345.0, 338.75, 208.333333333, 203.625, 136.666666667, 135.125, 22.6666666667, 21.75, 0.333333333333, 0.875, 4.0, 4.0, 329.666666667, 326.875, 245.333333333, 228.0, 84.3333333333, 98.875, 17.6666666667, 16.875, 2.33333333333, 1.375, 5.33333333333, 5.875, H
328.0, 337.5, 255.0, 257.875, 73.0, 79.625, 20.3333333333, 19.125, 1.0, 1.375, 5.0, 4.625, 386.666666667, 366.125, 247.666666667, 228.875, 139.0, 137.25, 23.0, 22.25, 0.333333333333, 1.5, 3.0, 3.625, H
386.666666667, 366.125, 247.666666667, 228.875, 139.0, 137.25, 23.0, 22.25, 0.333333333333, 1.5, 3.0, 3.625, 328.0, 337.5, 255.0, 257.875, 73.0, 79.625, 20.3333333333, 19.125, 1.0, 1.375, 5.0, 4.625, A
360.0, 313.222222222, 195.0, 211.888888889, 165.0, 101.333333333, 19.3333333333, 18.0, 2.33333333333, 2.11111111111, 6.33333333333, 5.88888888889, 359.666666667, 385.666666667, 221.666666667, 232.777777778, 138.0, 152.888888889, 19.3333333333, 22.2222222222, 1.66666666667, 1.88888888889, 4.0, 3.44444444444, A
359.666666667, 385.666666667, 221.666666667, 232.777777778, 138.0, 152.888888889, 19.3333333333, 22.2222222222, 1.66666666667, 1.88888888889, 4.0, 3.44444444444, 360.0, 313.222222222, 195.0, 211.888888889, 165.0, 101.333333333, 19.3333333333, 18.0, 2.33333333333, 2.11111111111, 6.33333333333, 5.88888888889, H
426.0, 436.5, 302.333333333, 307.0, 123.666666667, 129.5, 26.6666666667, 27.125, 1.66666666667, 1.875, 2.66666666667, 2.875, 335.0, 345.5, 258.0, 226.125, 77.0, 119.375, 19.6666666667, 19.875, 1.33333333333, 1.125, 5.66666666667, 4.25, A
335.0, 345.5, 258.0, 226.125, 77.0, 119.375, 19.6666666667, 19.875, 1.33333333333, 1.125, 5.66666666667, 4.25, 426.0, 436.5, 302.333333333, 307.0, 123.666666667, 129.5, 26.6666666667, 27.125, 1.66666666667, 1.875, 2.66666666667, 2.875, H
366.333333333, 324.222222222, 189.0, 184.444444444, 177.333333333, 139.777777778, 24.0, 19.4444444444, 2.0, 2.0, 3.66666666667, 5.0, 447.666666667, 412.111111111, 365.0, 293.0, 82.6666666667, 119.111111111, 24.6666666667, 23.1111111111, 1.33333333333, 1.22222222222, 4.33333333333, 4.66666666667, H
447.666666667, 412.111111111, 365.0, 293.0, 82.6666666667, 119.111111111, 24.6666666667, 23.1111111111, 1.33333333333, 1.22222222222, 4.33333333333, 4.66666666667, 366.333333333, 324.222222222, 189.0, 184.444444444, 177.333333333, 139.777777778, 24.0, 19.4444444444, 2.0, 2.0, 3.66666666667, 5.0, A
318.0, 303.875, 229.333333333, 214.125, 88.6666666667, 89.75, 19.0, 17.875, 1.66666666667, 2.0, 5.33333333333, 4.625, 277.333333333, 375.625, 214.666666667, 280.0, 62.6666666667, 95.625, 16.6666666667, 20.75, 1.0, 1.75, 4.66666666667, 4.375, A
277.333333333, 375.625, 214.666666667, 280.0, 62.6666666667, 95.625, 16.6666666667, 20.75, 1.0, 1.75, 4.66666666667, 4.375, 318.0, 303.875, 229.333333333, 214.125, 88.6666666667, 89.75, 19.0, 17.875, 1.66666666667, 2.0, 5.33333333333, 4.625, H
277.666666667, 288.75, 223.0, 223.25, 54.6666666667, 65.5, 16.3333333333, 16.375, 2.0, 2.0, 6.33333333333, 5.75, 438.666666667, 407.625, 339.666666667, 313.5, 99.0, 94.125, 25.3333333333, 23.0, 0.666666666667, 0.75, 3.66666666667, 4.875, A
438.666666667, 407.625, 339.666666667, 313.5, 99.0, 94.125, 25.3333333333, 23.0, 0.666666666667, 0.75, 3.66666666667, 4.875, 277.666666667, 288.75, 223.0, 223.25, 54.6666666667, 65.5, 16.3333333333, 16.375, 2.0, 2.0, 6.33333333333, 5.75, H
368.0, 330.375, 269.333333333, 239.875, 98.6666666667, 90.5, 21.3333333333, 19.875, 1.0, 0.75, 5.66666666667, 5.625, 221.666666667, 318.125, 129.333333333, 217.25, 92.3333333333, 100.875, 14.6666666667, 19.125, 1.0, 1.625, 5.0, 4.625, H
221.666666667, 318.125, 129.333333333, 217.25, 92.3333333333, 100.875, 14.6666666667, 19.125, 1.0, 1.625, 5.0, 4.625, 368.0, 330.375, 269.333333333, 239.875, 98.6666666667, 90.5, 21.3333333333, 19.875, 1.0, 0.75, 5.66666666667, 5.625, A
366.333333333, 347.25, 220.0, 198.75, 146.333333333, 148.5, 21.6666666667, 19.875, 0.666666666667, 0.75, 4.33333333333, 4.375, 347.666666667, 345.75, 255.0, 235.375, 92.6666666667, 110.375, 18.0, 21.625, 1.33333333333, 1.75, 7.66666666667, 5.5, H
347.666666667, 345.75, 255.0, 235.375, 92.6666666667, 110.375, 18.0, 21.625, 1.33333333333, 1.75, 7.66666666667, 5.5, 366.333333333, 347.25, 220.0, 198.75, 146.333333333, 148.5, 21.6666666667, 19.875, 0.666666666667, 0.75, 4.33333333333, 4.375, A
407.666666667, 346.125, 297.0, 248.625, 110.666666667, 97.5, 24.0, 20.75, 1.0, 0.875, 3.33333333333, 3.625, 362.0, 353.625, 257.0, 250.25, 105.0, 103.375, 21.3333333333, 22.375, 1.66666666667, 1.875, 4.0, 3.875, H
362.0, 353.625, 257.0, 250.25, 105.0, 103.375, 21.3333333333, 22.375, 1.66666666667, 1.875, 4.0, 3.875, 407.666666667, 346.125, 297.0, 248.625, 110.666666667, 97.5, 24.0, 20.75, 1.0, 0.875, 3.33333333333, 3.625, A
484.0, 409.25, 316.333333333, 284.75, 167.666666667, 124.5, 27.0, 23.0, 3.0, 2.625, 5.0, 4.875, 276.0, 321.222222222, 165.666666667, 226.555555556, 110.333333333, 94.6666666667, 18.3333333333, 20.5555555556, 1.66666666667, 1.33333333333, 5.0, 4.55555555556, H
276.0, 321.222222222, 165.666666667, 226.555555556, 110.333333333, 94.6666666667, 18.3333333333, 20.5555555556, 1.66666666667, 1.33333333333, 5.0, 4.55555555556, 484.0, 409.25, 316.333333333, 284.75, 167.666666667, 124.5, 27.0, 23.0, 3.0, 2.625, 5.0, 4.875, A
334.333333333, 351.666666667, 224.333333333, 224.111111111, 110.0, 127.555555556, 21.6666666667, 22.0, 1.0, 1.55555555556, 3.66666666667, 3.66666666667, 339.0, 331.0, 240.333333333, 230.777777778, 98.6666666667, 100.222222222, 18.3333333333, 17.3333333333, 2.33333333333, 1.55555555556, 5.66666666667, 5.88888888889, H
339.0, 331.0, 240.333333333, 230.777777778, 98.6666666667, 100.222222222, 18.3333333333, 17.3333333333, 2.33333333333, 1.55555555556, 5.66666666667, 5.88888888889, 334.333333333, 351.666666667, 224.333333333, 224.111111111, 110.0, 127.555555556, 21.6666666667, 22.0, 1.0, 1.55555555556, 3.66666666667, 3.66666666667, A
271.333333333, 320.8, 163.0, 225.4, 108.333333333, 95.4, 17.6666666667, 20.6, 3.0, 1.7, 5.0, 4.8, 289.0, 369.666666667, 203.666666667, 272.444444444, 85.3333333333, 97.2222222222, 19.0, 20.5555555556, 0.666666666667, 1.55555555556, 4.0, 4.22222222222, A
289.0, 369.666666667, 203.666666667, 272.444444444, 85.3333333333, 97.2222222222, 19.0, 20.5555555556, 0.666666666667, 1.55555555556, 4.0, 4.22222222222, 271.333333333, 320.8, 163.0, 225.4, 108.333333333, 95.4, 17.6666666667, 20.6, 3.0, 1.7, 5.0, 4.8, H
306.333333333, 348.888888889, 219.666666667, 250.888888889, 86.6666666667, 98.0, 20.6666666667, 22.2222222222, 2.66666666667, 2.0, 3.66666666667, 3.88888888889, 320.0, 315.444444444, 201.666666667, 196.0, 118.333333333, 119.444444444, 20.6666666667, 19.0, 0.666666666667, 1.33333333333, 6.66666666667, 5.55555555556, H
320.0, 315.444444444, 201.666666667, 196.0, 118.333333333, 119.444444444, 20.6666666667, 19.0, 0.666666666667, 1.33333333333, 6.66666666667, 5.55555555556, 306.333333333, 348.888888889, 219.666666667, 250.888888889, 86.6666666667, 98.0, 20.6666666667, 22.2222222222, 2.66666666667, 2.0, 3.66666666667, 3.88888888889, A
334.666666667, 354.0, 248.333333333, 236.555555556, 86.3333333333, 117.444444444, 18.3333333333, 19.8888888889, 1.0, 0.888888888889, 6.33333333333, 5.66666666667, 366.0, 346.111111111, 212.0, 209.111111111, 154.0, 137.0, 19.6666666667, 18.5555555556, 1.33333333333, 1.55555555556, 5.0, 5.0, A
366.0, 346.111111111, 212.0, 209.111111111, 154.0, 137.0, 19.6666666667, 18.5555555556, 1.33333333333, 1.55555555556, 5.0, 5.0, 334.666666667, 354.0, 248.333333333, 236.555555556, 86.3333333333, 117.444444444, 18.3333333333, 19.8888888889, 1.0, 0.888888888889, 6.33333333333, 5.66666666667, H
435.0, 357.777777778, 320.666666667, 256.444444444, 114.333333333, 101.333333333, 22.0, 20.7777777778, 1.33333333333, 0.888888888889, 2.66666666667, 3.55555555556, 456.333333333, 404.333333333, 344.0, 289.555555556, 112.333333333, 114.777777778, 24.6666666667, 22.3333333333, 2.33333333333, 2.33333333333, 5.33333333333, 5.11111111111, H
456.333333333, 404.333333333, 344.0, 289.555555556, 112.333333333, 114.777777778, 24.6666666667, 22.3333333333, 2.33333333333, 2.33333333333, 5.33333333333, 5.11111111111, 435.0, 357.777777778, 320.666666667, 256.444444444, 114.333333333, 101.333333333, 22.0, 20.7777777778, 1.33333333333, 0.888888888889, 2.66666666667, 3.55555555556, A
316.0, 332.0, 188.333333333, 197.777777778, 127.666666667, 134.222222222, 20.6666666667, 21.1111111111, 0.666666666667, 0.888888888889, 5.33333333333, 4.44444444444, 382.0, 365.333333333, 176.0, 194.444444444, 206.0, 170.888888889, 22.3333333333, 20.6666666667, 1.66666666667, 1.0, 3.33333333333, 4.0, H
382.0, 365.333333333, 176.0, 194.444444444, 206.0, 170.888888889, 22.3333333333, 20.6666666667, 1.66666666667, 1.0, 3.33333333333, 4.0, 316.0, 332.0, 188.333333333, 197.777777778, 127.666666667, 134.222222222, 20.6666666667, 21.1111111111, 0.666666666667, 0.888888888889, 5.33333333333, 4.44444444444, A
431.0, 435.0, 286.333333333, 304.777777778, 144.666666667, 130.222222222, 26.0, 26.6666666667, 2.0, 2.0, 3.33333333333, 3.22222222222, 312.666666667, 339.777777778, 183.333333333, 222.333333333, 129.333333333, 117.444444444, 17.6666666667, 18.7777777778, 2.66666666667, 1.55555555556, 5.33333333333, 4.88888888889, A
312.666666667, 339.777777778, 183.333333333, 222.333333333, 129.333333333, 117.444444444, 17.6666666667, 18.7777777778, 2.66666666667, 1.55555555556, 5.33333333333, 4.88888888889, 431.0, 435.0, 286.333333333, 304.777777778, 144.666666667, 130.222222222, 26.0, 26.6666666667, 2.0, 2.0, 3.33333333333, 3.22222222222, H
371.333333333, 343.333333333, 289.0, 239.222222222, 82.3333333333, 104.111111111, 20.6666666667, 21.4444444444, 1.66666666667, 1.77777777778, 6.0, 5.44444444444, 301.0, 343.777777778, 205.666666667, 221.666666667, 95.3333333333, 122.111111111, 21.0, 20.0, 1.33333333333, 1.11111111111, 6.33333333333, 4.55555555556, A
301.0, 343.777777778, 205.666666667, 221.666666667, 95.3333333333, 122.111111111, 21.0, 20.0, 1.33333333333, 1.11111111111, 6.33333333333, 4.55555555556, 371.333333333, 343.333333333, 289.0, 239.222222222, 82.3333333333, 104.111111111, 20.6666666667, 21.4444444444, 1.66666666667, 1.77777777778, 6.0, 5.44444444444, H
212.333333333, 309.888888889, 130.666666667, 212.444444444, 81.6666666667, 97.4444444444, 14.0, 18.7777777778, 2.0, 1.77777777778, 6.33333333333, 4.88888888889, 456.0, 414.666666667, 356.0, 317.888888889, 100.0, 96.7777777778, 26.0, 23.2222222222, 1.33333333333, 0.888888888889, 4.0, 4.88888888889, H
456.0, 414.666666667, 356.0, 317.888888889, 100.0, 96.7777777778, 26.0, 23.2222222222, 1.33333333333, 0.888888888889, 4.0, 4.88888888889, 212.333333333, 309.888888889, 130.666666667, 212.444444444, 81.6666666667, 97.4444444444, 14.0, 18.7777777778, 2.0, 1.77777777778, 6.33333333333, 4.88888888889, A
369.0, 386.222222222, 254.0, 282.333333333, 115.0, 103.888888889, 18.6666666667, 20.7777777778, 1.33333333333, 1.88888888889, 3.66666666667, 4.55555555556, 321.0, 311.555555556, 230.666666667, 221.555555556, 90.3333333333, 90.0, 19.3333333333, 18.4444444444, 2.33333333333, 2.11111111111, 4.66666666667, 4.44444444444, A
321.0, 311.555555556, 230.666666667, 221.555555556, 90.3333333333, 90.0, 19.3333333333, 18.4444444444, 2.33333333333, 2.11111111111, 4.66666666667, 4.44444444444, 369.0, 386.222222222, 254.0, 282.333333333, 115.0, 103.888888889, 18.6666666667, 20.7777777778, 1.33333333333, 1.88888888889, 3.66666666667, 4.55555555556, H
245.0, 334.222222222, 185.0, 252.111111111, 60.0, 82.1111111111, 17.0, 19.5555555556, 2.33333333333, 1.0, 4.66666666667, 4.44444444444, 278.333333333, 281.333333333, 232.333333333, 219.777777778, 46.0, 61.5555555556, 15.3333333333, 15.6666666667, 3.0, 2.11111111111, 7.33333333333, 6.11111111111, H
278.333333333, 281.333333333, 232.333333333, 219.777777778, 46.0, 61.5555555556, 15.3333333333, 15.6666666667, 3.0, 2.11111111111, 7.33333333333, 6.11111111111, 245.0, 334.222222222, 185.0, 252.111111111, 60.0, 82.1111111111, 17.0, 19.5555555556, 2.33333333333, 1.0, 4.66666666667, 4.44444444444, A
358.0, 330.888888889, 291.0, 247.333333333, 67.0, 83.5555555556, 20.0, 20.0, 1.0, 0.777777777778, 6.33333333333, 5.66666666667, 360.0, 339.0, 299.333333333, 261.222222222, 60.6666666667, 77.7777777778, 20.6666666667, 19.1111111111, 1.33333333333, 1.33333333333, 3.66666666667, 4.44444444444, H
360.0, 339.0, 299.333333333, 261.222222222, 60.6666666667, 77.7777777778, 20.6666666667, 19.1111111111, 1.33333333333, 1.33333333333, 3.66666666667, 4.44444444444, 358.0, 330.888888889, 291.0, 247.333333333, 67.0, 83.5555555556, 20.0, 20.0, 1.0, 0.777777777778, 6.33333333333, 5.66666666667, A
465.666666667, 450.111111111, 355.0, 337.444444444, 110.666666667, 112.666666667, 25.0, 26.1111111111, 1.33333333333, 1.66666666667, 5.0, 4.0, 402.666666667, 367.0, 319.0, 265.777777778, 83.6666666667, 101.222222222, 25.6666666667, 22.1111111111, 0.333333333333, 0.666666666667, 3.66666666667, 4.44444444444, A
402.666666667, 367.0, 319.0, 265.777777778, 83.6666666667, 101.222222222, 25.6666666667, 22.1111111111, 0.333333333333, 0.666666666667, 3.66666666667, 4.44444444444, 465.666666667, 450.111111111, 355.0, 337.444444444, 110.666666667, 112.666666667, 25.0, 26.1111111111, 1.33333333333, 1.66666666667, 5.0, 4.0, H
