@RELATION nflpredictor

@ATTRIBUTE homeTotalYdsLast3 real
@ATTRIBUTE homeTotalYdsSeason real
@ATTRIBUTE homePassYdsLast3 real
@ATTRIBUTE homePassYdsSeason real
@ATTRIBUTE homeRushYdsLast3 real
@ATTRIBUTE homeRushYdsSeason real
@ATTRIBUTE homeFirstDownsLast3 real
@ATTRIBUTE homeFirstDownsSeaon real
@ATTRIBUTE homeTurnoversLast3 real
@ATTRIBUTE homeTurnoversSeason real
@ATTRIBUTE homePuntsLast3 real
@ATTRIBUTE homePuntsSeason real
@ATTRIBUTE homePosTimeLast3 real
@ATTRIBUTE homePosTimeSeason real
@ATTRIBUTE awayTotalYdsLast3 real
@ATTRIBUTE awayTotalYdsSeason real
@ATTRIBUTE awayPassYdsLast3 real
@ATTRIBUTE awayPassYdsSeason real
@ATTRIBUTE awayRushYdsLast3 real
@ATTRIBUTE awayRushYdsSeason real
@ATTRIBUTE awayFirstDownsLast3 real
@ATTRIBUTE awayFirstDownsSeason real
@ATTRIBUTE awayTurnoversLast3 real
@ATTRIBUTE awayTurnoversSeason real
@ATTRIBUTE awayPuntsLast3 real
@ATTRIBUTE awayPuntsSeason real
@ATTRIBUTE awayPosTimeLast3 real
@ATTRIBUTE awayPosTimeSeason real
@ATTRIBUTE winner {H,A}

@Data
288.333333333, 299.8, 200.333333333, 205.0, 88.0, 94.8, 17.0, 17.4, 2.0, 1.8, 4.66666666667, 4.2, 1617.0, 1675.2, 231.0, 258.0, 139.0, 162.4, 92.0, 95.6, 15.3333333333, 16.4, 0.666666666667, 0.8, 8.0, 6.8, 1865.33333333, 1825.2, A
142.0, 191.6, 75.3333333333, 108.6, 66.6666666667, 83.0, 8.0, 10.8, 3.0, 2.4, 6.33333333333, 6.0, 1469.33333333, 1517.2, 402.666666667, 368.75, 318.0, 259.0, 84.6666666667, 109.75, 20.0, 19.25, 1.66666666667, 1.75, 4.33333333333, 4.25, 1712.0, 1758.25, H
334.666666667, 346.6, 236.333333333, 241.0, 98.3333333333, 105.6, 21.0, 21.4, 1.33333333333, 1.6, 3.33333333333, 4.4, 1908.66666667, 1840.4, 348.666666667, 336.25, 286.666666667, 279.75, 62.0, 56.5, 20.6666666667, 19.75, 2.0, 2.0, 5.33333333333, 5.5, 1724.66666667, 1719.25, A
356.333333333, 361.8, 240.0, 260.8, 116.333333333, 101.0, 23.6666666667, 23.4, 0.666666666667, 0.8, 3.33333333333, 3.4, 2062.33333333, 2053.0, 303.333333333, 335.8, 199.333333333, 208.2, 104.0, 127.6, 16.0, 17.0, 3.0, 2.6, 5.33333333333, 5.2, 1592.33333333, 1607.0, H
260.666666667, 299.6, 143.0, 167.6, 117.666666667, 132.0, 15.6666666667, 16.6, 2.0, 1.6, 6.33333333333, 5.6, 1728.0, 1852.0, 245.666666667, 290.2, 152.333333333, 172.6, 93.3333333333, 117.6, 12.0, 15.6, 2.66666666667, 2.2, 7.0, 5.6, 1617.0, 1599.2, A
368.333333333, 346.5, 249.333333333, 240.25, 119.0, 106.25, 21.3333333333, 20.75, 1.66666666667, 1.25, 4.0, 4.0, 1764.0, 1786.25, 289.666666667, 305.25, 196.666666667, 214.0, 93.0, 91.25, 15.0, 15.75, 0.666666666667, 1.5, 4.66666666667, 4.5, 1669.33333333, 1747.75, H
360.0, 349.25, 314.0, 295.5, 46.0, 53.75, 18.6666666667, 18.75, 1.33333333333, 1.5, 3.33333333333, 3.75, 1570.66666667, 1603.75, 377.666666667, 376.8, 233.0, 237.8, 144.666666667, 139.0, 22.0, 20.2, 1.33333333333, 1.0, 4.33333333333, 4.6, 1992.33333333, 1906.8, A
358.0, 328.833333333, 244.0, 215.666666667, 114.0, 113.166666667, 19.0, 18.5, 2.33333333333, 1.83333333333, 6.66666666667, 6.0, 1881.66666667, 1866.33333333, 322.333333333, 318.8, 216.0, 229.2, 106.333333333, 89.6, 16.3333333333, 16.8, 1.66666666667, 1.8, 4.0, 4.4, 1756.0, 1805.0, H
261.666666667, 239.833333333, 125.666666667, 136.166666667, 136.0, 103.666666667, 14.3333333333, 13.6666666667, 2.33333333333, 2.66666666667, 7.66666666667, 6.5, 1811.66666667, 1731.83333333, 420.333333333, 359.6, 306.666666667, 258.4, 113.666666667, 101.2, 22.0, 20.0, 1.33333333333, 1.0, 2.66666666667, 4.0, 1987.66666667, 1830.4, A
405.666666667, 369.5, 321.666666667, 292.166666667, 84.0, 77.3333333333, 21.6666666667, 19.6666666667, 1.66666666667, 1.5, 5.66666666667, 5.5, 2077.66666667, 1883.0, 251.0, 267.0, 166.333333333, 160.8, 84.6666666667, 106.2, 13.0, 13.6, 1.33333333333, 1.0, 7.0, 7.0, 1631.33333333, 1772.4, H
255.0, 259.666666667, 159.333333333, 161.666666667, 95.6666666667, 98.0, 17.0, 16.3333333333, 0.333333333333, 0.666666666667, 7.33333333333, 6.83333333333, 2020.33333333, 1892.66666667, 305.666666667, 341.6, 253.0, 284.0, 52.6666666667, 57.6, 18.6666666667, 19.0, 1.0, 1.4, 3.66666666667, 3.6, 1530.0, 1634.4, A
461.333333333, 403.666666667, 328.333333333, 296.666666667, 133.0, 107.0, 26.0, 22.5, 2.33333333333, 2.16666666667, 2.66666666667, 3.33333333333, 2090.33333333, 2058.33333333, 379.0, 348.166666667, 272.666666667, 223.166666667, 106.333333333, 125.0, 20.6666666667, 19.6666666667, 0.666666666667, 0.666666666667, 4.0, 4.66666666667, 1876.0, 1889.0, H
279.666666667, 277.833333333, 189.0, 173.833333333, 90.6666666667, 104.0, 16.3333333333, 16.3333333333, 2.66666666667, 2.16666666667, 5.66666666667, 5.5, 1745.0, 1696.0, 434.333333333, 404.8, 347.0, 326.0, 87.3333333333, 78.8, 23.0, 20.8, 1.33333333333, 1.2, 3.33333333333, 3.0, 1884.66666667, 1716.6, A
259.0, 277.666666667, 146.333333333, 178.166666667, 112.666666667, 99.5, 15.3333333333, 16.0, 2.33333333333, 1.66666666667, 4.33333333333, 5.16666666667, 1865.33333333, 1736.16666667, 414.333333333, 404.666666667, 289.666666667, 288.333333333, 124.666666667, 116.333333333, 25.0, 24.8333333333, 0.666666666667, 0.666666666667, 3.0, 3.0, 2046.0, 2100.83333333, A
280.333333333, 290.0, 138.333333333, 158.8, 142.0, 131.2, 17.6666666667, 18.2, 2.66666666667, 3.4, 4.33333333333, 3.8, 1731.33333333, 1721.0, 263.333333333, 291.166666667, 152.333333333, 169.5, 111.0, 121.666666667, 14.3333333333, 16.3333333333, 2.66666666667, 2.16666666667, 6.66666666667, 6.0, 1869.33333333, 1723.16666667, A
204.666666667, 213.833333333, 131.0, 125.333333333, 73.6666666667, 88.5, 11.0, 12.0, 2.66666666667, 2.33333333333, 7.33333333333, 6.16666666667, 1655.0, 1594.66666667, 322.333333333, 318.666666667, 126.333333333, 155.666666667, 196.0, 163.0, 16.3333333333, 16.3333333333, 3.33333333333, 2.33333333333, 5.0, 5.5, 1739.66666667, 1875.5, A
420.666666667, 420.4, 275.333333333, 259.4, 145.333333333, 161.0, 21.3333333333, 21.0, 1.33333333333, 1.6, 5.0, 4.6, 2043.66666667, 1846.0, 329.0, 327.8, 237.666666667, 229.2, 91.3333333333, 98.6, 19.0, 19.8, 1.66666666667, 1.4, 4.66666666667, 4.2, 1655.33333333, 1742.2, H
346.0, 340.0, 162.666666667, 163.0, 183.333333333, 177.0, 22.3333333333, 22.0, 0.666666666667, 1.4, 4.33333333333, 3.8, 2063.66666667, 2129.0, 404.666666667, 430.0, 235.333333333, 270.4, 169.333333333, 159.6, 22.3333333333, 23.6, 0.666666666667, 1.2, 4.66666666667, 3.8, 2046.66666667, 2031.2, A
412.333333333, 402.0, 259.0, 254.333333333, 153.333333333, 147.666666667, 21.6666666667, 21.5, 1.66666666667, 1.16666666667, 3.66666666667, 3.5, 1814.66666667, 2053.16666667, 335.666666667, 337.8, 292.333333333, 280.2, 43.3333333333, 57.6, 20.3333333333, 20.0, 2.0, 2.0, 6.33333333333, 5.6, 1954.33333333, 1889.4, A
246.666666667, 294.0, 141.0, 195.333333333, 105.666666667, 98.6666666667, 12.0, 15.6666666667, 2.33333333333, 1.83333333333, 5.66666666667, 4.83333333333, 1609.66666667, 1624.33333333, 342.666666667, 351.6, 264.0, 250.4, 78.6666666667, 101.2, 17.0, 18.2, 0.333333333333, 1.4, 5.33333333333, 5.0, 1660.0, 1730.2, A
356.0, 393.166666667, 263.0, 268.333333333, 93.0, 124.833333333, 18.6666666667, 23.0, 1.33333333333, 1.16666666667, 5.33333333333, 4.5, 1520.66666667, 1758.33333333, 363.0, 368.666666667, 256.333333333, 236.0, 106.666666667, 132.666666667, 21.3333333333, 20.0, 1.0, 0.833333333333, 5.0, 4.5, 1881.66666667, 1896.16666667, H
250.333333333, 273.428571429, 137.0, 161.571428571, 113.333333333, 111.857142857, 14.0, 15.2857142857, 1.66666666667, 1.85714285714, 7.66666666667, 6.28571428571, 1919.0, 1694.14285714, 408.0, 364.714285714, 334.0, 285.571428571, 74.0, 79.1428571429, 22.3333333333, 19.4285714286, 1.33333333333, 1.42857142857, 5.0, 5.42857142857, 2003.0, 1875.28571429, A
309.333333333, 312.166666667, 219.666666667, 231.666666667, 89.6666666667, 80.5, 16.6666666667, 16.5, 2.33333333333, 2.16666666667, 3.66666666667, 4.16666666667, 1620.66666667, 1740.5, 176.333333333, 225.428571429, 69.6666666667, 128.285714286, 106.666666667, 97.1428571429, 11.0, 13.4285714286, 2.33333333333, 2.57142857143, 6.0, 6.14285714286, 1515.33333333, 1691.0, H
409.0, 419.333333333, 296.0, 266.0, 113.0, 153.333333333, 19.3333333333, 20.5, 1.66666666667, 1.5, 4.33333333333, 4.33333333333, 1879.66666667, 1827.0, 262.0, 310.166666667, 193.333333333, 219.833333333, 68.6666666667, 90.3333333333, 17.0, 19.0, 1.33333333333, 1.66666666667, 5.33333333333, 5.0, 1660.0, 1705.33333333, H
294.0, 293.166666667, 201.333333333, 194.166666667, 92.6666666667, 99.0, 18.6666666667, 18.3333333333, 2.0, 2.0, 4.33333333333, 4.66666666667, 1765.66666667, 1790.0, 311.333333333, 277.0, 200.666666667, 165.714285714, 110.666666667, 111.285714286, 18.0, 16.0, 2.33333333333, 2.14285714286, 4.66666666667, 5.42857142857, 1736.0, 1705.28571429, A
439.666666667, 376.333333333, 309.333333333, 258.333333333, 130.333333333, 118.0, 22.3333333333, 20.8333333333, 1.33333333333, 0.833333333333, 2.0, 3.66666666667, 2099.33333333, 1884.33333333, 396.333333333, 353.571428571, 281.333333333, 233.714285714, 115.0, 119.857142857, 20.3333333333, 19.8571428571, 1.0, 0.857142857143, 4.33333333333, 4.85714285714, 1980.66666667, 1936.0, A
396.333333333, 402.5, 299.0, 310.833333333, 97.3333333333, 91.6666666667, 23.6666666667, 21.3333333333, 1.0, 1.0, 3.33333333333, 3.16666666667, 1863.66666667, 1737.0, 268.0, 272.0, 183.0, 173.666666667, 85.0, 98.3333333333, 14.3333333333, 14.1666666667, 1.66666666667, 1.16666666667, 5.66666666667, 6.66666666667, 1664.66666667, 1772.16666667, H
390.0, 337.0, 132.666666667, 152.142857143, 257.333333333, 184.857142857, 20.3333333333, 17.7142857143, 2.0, 2.0, 4.0, 5.14285714286, 1911.66666667, 1915.71428571, 361.0, 339.0, 181.666666667, 168.666666667, 179.333333333, 170.333333333, 21.6666666667, 21.1666666667, 1.0, 1.66666666667, 5.0, 4.16666666667, 1954.0, 2043.83333333, A
321.666666667, 351.833333333, 247.0, 281.333333333, 74.6666666667, 70.5, 18.0, 18.6666666667, 0.666666666667, 1.16666666667, 4.33333333333, 3.66666666667, 1634.0, 1689.5, 237.333333333, 220.857142857, 139.0, 128.0, 98.3333333333, 92.8571428571, 12.6666666667, 12.1428571429, 3.0, 2.57142857143, 6.33333333333, 6.0, 1620.33333333, 1573.0, H
270.0, 310.833333333, 144.0, 172.333333333, 126.0, 138.5, 13.3333333333, 15.6666666667, 3.33333333333, 3.0, 5.0, 5.33333333333, 1465.0, 1549.16666667, 377.666666667, 355.166666667, 264.0, 233.333333333, 113.666666667, 121.833333333, 23.3333333333, 20.6666666667, 2.0, 1.66666666667, 5.0, 4.5, 2031.66666667, 1871.66666667, H
324.0, 329.5, 264.666666667, 269.5, 59.3333333333, 60.0, 18.3333333333, 19.1666666667, 1.66666666667, 2.0, 7.0, 6.0, 1983.0, 1871.83333333, 331.666666667, 312.5, 175.333333333, 183.833333333, 156.333333333, 128.666666667, 19.3333333333, 18.5, 3.0, 3.5, 4.33333333333, 4.16666666667, 1966.0, 1780.83333333, A
290.0, 336.666666667, 201.666666667, 232.0, 88.3333333333, 104.666666667, 13.6666666667, 17.0, 0.0, 1.16666666667, 7.0, 5.5, 1614.0, 1724.66666667, 378.333333333, 391.285714286, 241.333333333, 249.428571429, 137.0, 141.857142857, 19.6666666667, 20.5714285714, 2.33333333333, 1.57142857143, 4.66666666667, 4.0, 1804.33333333, 2019.28571429, H
416.666666667, 427.333333333, 275.333333333, 271.333333333, 141.333333333, 156.0, 22.6666666667, 23.3333333333, 1.66666666667, 1.66666666667, 4.0, 3.66666666667, 2036.0, 2023.0, 342.666666667, 322.833333333, 229.333333333, 220.0, 113.333333333, 102.833333333, 21.6666666667, 20.0, 2.33333333333, 1.66666666667, 4.66666666667, 4.33333333333, 1874.33333333, 1763.16666667, H
331.0, 339.857142857, 213.333333333, 228.714285714, 117.666666667, 111.142857143, 19.3333333333, 20.1428571429, 2.66666666667, 1.85714285714, 4.33333333333, 4.14285714286, 1680.0, 1740.71428571, 257.0, 296.0, 172.333333333, 202.571428571, 84.6666666667, 93.4285714286, 14.3333333333, 16.4285714286, 2.33333333333, 2.14285714286, 6.66666666667, 5.14285714286, 1665.33333333, 1664.14285714, H
340.333333333, 320.285714286, 244.333333333, 227.0, 96.0, 93.2857142857, 18.6666666667, 17.0, 2.66666666667, 2.0, 4.0, 4.28571428571, 1899.0, 1812.57142857, 317.333333333, 328.142857143, 241.333333333, 263.285714286, 76.0, 64.8571428571, 19.6666666667, 19.7142857143, 3.33333333333, 2.57142857143, 6.0, 5.71428571429, 1992.0, 1836.14285714, A
382.333333333, 345.857142857, 248.0, 218.142857143, 134.333333333, 127.714285714, 22.0, 20.1428571429, 1.66666666667, 1.57142857143, 4.0, 5.28571428571, 1888.66666667, 1911.42857143, 332.333333333, 378.714285714, 236.333333333, 253.857142857, 96.0, 124.857142857, 16.0, 22.0, 0.666666666667, 1.0, 5.66666666667, 4.42857142857, 1691.66666667, 1795.28571429, H
389.333333333, 403.571428571, 297.666666667, 316.285714286, 91.6666666667, 87.2857142857, 22.3333333333, 21.1428571429, 0.666666666667, 0.857142857143, 5.0, 3.71428571429, 1957.0, 1776.57142857, 415.666666667, 374.0, 294.666666667, 281.5, 121.0, 92.5, 22.6666666667, 20.0, 2.0, 1.625, 3.66666666667, 4.875, 2117.33333333, 1934.375, H
340.333333333, 351.571428571, 200.0, 216.142857143, 140.333333333, 135.428571429, 18.3333333333, 19.4285714286, 2.33333333333, 1.71428571429, 6.33333333333, 4.85714285714, 1755.0, 1778.14285714, 258.333333333, 251.571428571, 157.333333333, 150.285714286, 101.0, 101.285714286, 15.3333333333, 15.4285714286, 1.0, 1.0, 7.0, 6.71428571429, 1981.0, 1855.85714286, H
446.0, 406.0, 314.0, 291.0, 132.0, 115.0, 22.6666666667, 23.8571428571, 1.0, 0.857142857143, 4.0, 3.42857142857, 2012.33333333, 2085.71428571, 283.666666667, 305.428571429, 170.333333333, 152.0, 113.333333333, 153.428571429, 16.6666666667, 19.5714285714, 1.33333333333, 1.57142857143, 5.66666666667, 4.57142857143, 1729.0, 1973.85714286, H
262.666666667, 272.285714286, 163.333333333, 174.285714286, 99.3333333333, 98.0, 14.6666666667, 15.1428571429, 2.66666666667, 1.85714285714, 5.66666666667, 5.71428571429, 1779.0, 1717.42857143, 415.333333333, 372.714285714, 282.333333333, 258.714285714, 133.0, 114.0, 23.0, 20.8571428571, 0.666666666667, 0.714285714286, 3.0, 3.85714285714, 2184.66666667, 1894.0, H
448.0, 428.714285714, 309.0, 274.142857143, 139.0, 154.571428571, 24.3333333333, 23.2857142857, 2.66666666667, 2.0, 3.0, 3.42857142857, 2047.66666667, 2018.85714286, 367.333333333, 318.571428571, 149.666666667, 169.714285714, 217.666666667, 148.857142857, 18.3333333333, 17.7142857143, 2.33333333333, 3.0, 5.0, 4.42857142857, 1999.66666667, 1809.0, H
271.666666667, 309.857142857, 193.0, 221.142857143, 78.6666666667, 88.7142857143, 16.3333333333, 18.8571428571, 1.33333333333, 1.71428571429, 5.66666666667, 5.14285714286, 1543.0, 1678.14285714, 257.666666667, 292.571428571, 152.666666667, 189.571428571, 105.0, 103.0, 16.0, 18.1428571429, 1.66666666667, 1.85714285714, 5.0, 5.0, 1676.66666667, 1809.0, H
336.0, 386.875, 225.333333333, 245.125, 110.666666667, 141.75, 17.6666666667, 20.625, 3.0, 1.75, 4.66666666667, 3.875, 1794.0, 2033.5, 353.333333333, 351.0, 250.666666667, 276.285714286, 102.666666667, 74.7142857143, 19.0, 18.8571428571, 1.0, 1.28571428571, 3.33333333333, 3.57142857143, 1850.33333333, 1709.42857143, A
290.333333333, 275.285714286, 199.666666667, 174.857142857, 90.6666666667, 100.428571429, 15.3333333333, 14.4285714286, 2.33333333333, 1.28571428571, 6.0, 6.85714285714, 1589.33333333, 1745.57142857, 287.0, 327.857142857, 91.0, 165.571428571, 196.0, 162.285714286, 13.6666666667, 16.2857142857, 2.33333333333, 2.57142857143, 4.66666666667, 5.14285714286, 1741.66666667, 1668.28571429, A
312.0, 344.428571429, 189.0, 229.0, 123.0, 115.428571429, 14.0, 17.0, 0.666666666667, 1.28571428571, 6.33333333333, 5.14285714286, 1594.0, 1687.85714286, 424.666666667, 411.142857143, 298.666666667, 263.571428571, 126.0, 147.571428571, 21.3333333333, 21.2857142857, 1.33333333333, 1.42857142857, 3.66666666667, 4.28571428571, 1912.33333333, 1863.85714286, A
317.333333333, 344.571428571, 227.333333333, 221.428571429, 90.0, 123.142857143, 21.0, 19.5714285714, 1.0, 0.857142857143, 5.66666666667, 5.0, 1871.66666667, 1851.42857143, 382.0, 383.0, 272.666666667, 276.142857143, 109.333333333, 106.857142857, 20.0, 21.2857142857, 2.0, 2.0, 4.0, 3.71428571429, 1744.33333333, 1961.71428571, A
316.666666667, 285.625, 223.333333333, 184.25, 93.3333333333, 101.375, 19.3333333333, 15.75, 2.66666666667, 1.625, 5.33333333333, 6.375, 1795.66666667, 1781.125, 355.0, 332.375, 263.333333333, 242.0, 91.6666666667, 90.375, 18.3333333333, 17.375, 2.0, 1.875, 4.0, 4.25, 1755.66666667, 1786.5, H
383.666666667, 325.125, 194.333333333, 172.125, 189.333333333, 153.0, 18.0, 18.125, 2.33333333333, 3.0, 5.0, 4.25, 2001.33333333, 1826.125, 348.666666667, 335.625, 193.333333333, 215.75, 155.333333333, 119.875, 20.0, 19.875, 2.33333333333, 1.75, 3.66666666667, 4.0, 1687.33333333, 1721.625, H
257.333333333, 309.0, 150.0, 158.125, 107.333333333, 150.875, 16.0, 19.75, 1.33333333333, 1.375, 6.0, 4.625, 1679.66666667, 1960.5, 254.666666667, 273.125, 156.666666667, 177.25, 98.0, 95.875, 13.0, 15.375, 2.0, 1.75, 6.66666666667, 5.875, 1582.33333333, 1688.125, H
389.0, 353.75, 266.666666667, 235.0, 122.333333333, 118.75, 19.6666666667, 19.75, 1.33333333333, 1.0, 4.66666666667, 4.625, 1983.0, 1900.0, 246.0, 293.5, 139.666666667, 189.125, 106.333333333, 104.375, 14.6666666667, 18.0, 3.0, 2.25, 4.66666666667, 4.625, 1611.0, 1802.625, H
413.0, 342.125, 159.333333333, 164.5, 253.666666667, 177.625, 21.3333333333, 18.375, 2.33333333333, 1.875, 5.0, 5.375, 2065.33333333, 1932.0, 416.0, 360.875, 230.666666667, 220.75, 185.333333333, 140.125, 22.0, 19.625, 2.0, 1.625, 5.0, 4.75, 1974.0, 1827.5, A
392.333333333, 382.0, 252.666666667, 266.875, 139.666666667, 115.125, 21.0, 21.25, 2.33333333333, 2.0, 4.33333333333, 3.875, 1857.0, 1964.375, 371.0, 348.75, 235.333333333, 218.75, 135.666666667, 130.0, 21.3333333333, 20.125, 1.33333333333, 1.5, 4.33333333333, 5.25, 2002.33333333, 1972.5, A
298.666666667, 287.625, 178.666666667, 171.5, 120.0, 116.125, 16.0, 16.625, 1.33333333333, 2.0, 5.33333333333, 5.375, 1642.0, 1701.75, 421.666666667, 426.875, 299.0, 281.125, 122.666666667, 145.75, 21.0, 22.625, 3.33333333333, 2.0, 2.66666666667, 3.375, 1876.66666667, 1973.25, A
310.333333333, 326.25, 93.6666666667, 165.25, 216.666666667, 161.0, 14.3333333333, 16.0, 1.66666666667, 2.25, 5.0, 5.125, 1737.66666667, 1656.0, 222.333333333, 264.75, 125.0, 154.75, 97.3333333333, 110.0, 12.6666666667, 14.5, 1.33333333333, 1.875, 7.33333333333, 6.25, 1705.0, 1638.875, H
295.0, 298.0, 189.666666667, 199.25, 105.333333333, 98.75, 15.0, 16.5, 2.33333333333, 2.0, 6.0, 4.875, 1761.66666667, 1707.625, 256.666666667, 331.75, 192.0, 220.625, 64.6666666667, 111.125, 16.0, 18.625, 1.33333333333, 1.125, 6.33333333333, 5.25, 1681.0, 1822.125, H
256.0, 215.75, 144.666666667, 122.125, 111.333333333, 93.625, 14.6666666667, 12.25, 2.33333333333, 2.375, 5.33333333333, 5.75, 1732.0, 1597.75, 257.333333333, 257.75, 160.333333333, 161.625, 97.0, 96.125, 13.3333333333, 15.25, 1.0, 0.875, 6.66666666667, 6.75, 1764.0, 1802.25, A
348.666666667, 341.875, 232.666666667, 262.375, 116.0, 79.5, 21.6666666667, 20.625, 3.0, 2.375, 5.33333333333, 5.5, 1800.66666667, 1856.125, 277.666666667, 320.75, 228.333333333, 236.25, 49.3333333333, 84.5, 16.6666666667, 19.625, 2.0, 1.75, 5.66666666667, 4.875, 1462.33333333, 1698.625, H
405.0, 376.625, 251.0, 255.625, 154.0, 121.0, 22.0, 20.75, 1.0, 1.0, 4.66666666667, 4.25, 2074.33333333, 1921.875, 378.0, 404.5, 276.666666667, 265.875, 101.333333333, 138.625, 20.6666666667, 20.875, 1.0, 1.375, 4.0, 4.375, 1907.0, 1868.875, H
325.0, 335.375, 235.333333333, 265.75, 89.6666666667, 69.625, 18.3333333333, 18.75, 1.33333333333, 1.375, 4.0, 3.75, 1709.0, 1662.375, 316.666666667, 338.5, 186.333333333, 226.375, 130.333333333, 112.125, 15.0, 17.0, 1.33333333333, 1.375, 4.66666666667, 4.875, 1620.0, 1688.875, H
393.0, 400.375, 296.666666667, 315.0, 96.3333333333, 85.375, 23.6666666667, 21.875, 0.666666666667, 1.0, 4.66666666667, 3.625, 1793.33333333, 1745.375, 488.333333333, 409.25, 352.0, 295.0, 136.333333333, 114.25, 24.0, 23.625, 1.0, 0.875, 3.33333333333, 3.375, 2022.66666667, 2041.625, H
175.666666667, 221.125, 87.0, 121.5, 88.6666666667, 99.625, 11.0, 12.875, 3.66666666667, 2.875, 5.0, 6.125, 1398.33333333, 1649.0, 318.333333333, 358.25, 231.333333333, 242.125, 87.0, 116.125, 17.3333333333, 21.25, 0.666666666667, 1.125, 5.33333333333, 4.5, 1578.0, 1720.875, A
368.666666667, 331.222222222, 156.333333333, 174.666666667, 212.333333333, 156.555555556, 17.6666666667, 18.2222222222, 1.0, 2.66666666667, 4.33333333333, 4.22222222222, 1871.0, 1810.88888889, 270.666666667, 316.222222222, 142.666666667, 160.0, 128.0, 156.222222222, 18.0, 20.1111111111, 1.0, 1.44444444444, 6.0, 4.77777777778, 1765.0, 1950.88888889, A
260.333333333, 348.888888889, 155.666666667, 230.777777778, 104.666666667, 118.111111111, 15.3333333333, 20.4444444444, 0.666666666667, 1.0, 5.33333333333, 4.77777777778, 1703.0, 1739.88888889, 398.333333333, 401.111111111, 323.666666667, 315.111111111, 74.6666666667, 86.0, 24.0, 22.2222222222, 1.33333333333, 1.11111111111, 5.66666666667, 4.0, 1679.66666667, 1717.88888889, A
332.666666667, 390.444444444, 249.333333333, 260.444444444, 83.3333333333, 130.0, 20.3333333333, 20.4444444444, 1.66666666667, 1.55555555556, 5.0, 4.55555555556, 1810.33333333, 1821.44444444, 336.0, 308.0, 212.0, 200.888888889, 124.0, 107.111111111, 20.0, 17.1111111111, 1.66666666667, 1.77777777778, 4.66666666667, 4.77777777778, 2019.33333333, 1756.0, H
295.333333333, 293.888888889, 184.0, 190.777777778, 111.333333333, 103.111111111, 17.6666666667, 18.1111111111, 2.33333333333, 2.11111111111, 5.33333333333, 4.88888888889, 1819.33333333, 1799.77777778, 163.333333333, 214.333333333, 76.3333333333, 116.222222222, 87.0, 98.1111111111, 10.6666666667, 12.6666666667, 3.0, 2.77777777778, 6.33333333333, 6.44444444444, 1503.0, 1655.55555556, H
346.0, 366.222222222, 224.333333333, 247.0, 121.666666667, 119.222222222, 20.3333333333, 20.6666666667, 1.0, 0.888888888889, 6.33333333333, 4.55555555556, 2075.66666667, 1948.11111111, 289.666666667, 277.888888889, 179.333333333, 175.555555556, 110.333333333, 102.333333333, 17.6666666667, 15.3333333333, 2.33333333333, 1.55555555556, 5.33333333333, 6.22222222222, 1836.33333333, 1793.55555556, H
367.666666667, 359.333333333, 191.333333333, 219.333333333, 176.333333333, 140.0, 17.0, 19.4444444444, 1.33333333333, 1.55555555556, 5.0, 4.66666666667, 1752.33333333, 1831.88888889, 222.333333333, 268.222222222, 142.666666667, 160.555555556, 79.6666666667, 107.666666667, 10.6666666667, 14.4444444444, 1.33333333333, 1.88888888889, 6.33333333333, 6.11111111111, 1497.33333333, 1647.88888889, H
274.0, 264.444444444, 176.333333333, 166.555555556, 97.6666666667, 97.8888888889, 12.6666666667, 15.1111111111, 2.0, 1.11111111111, 6.33333333333, 6.66666666667, 1598.66666667, 1794.66666667, 286.666666667, 364.666666667, 167.0, 253.444444444, 119.666666667, 111.222222222, 17.0, 20.6666666667, 1.33333333333, 1.88888888889, 5.33333333333, 4.0, 1739.0, 1951.88888889, H
411.0, 369.111111111, 293.666666667, 246.666666667, 117.333333333, 122.444444444, 19.6666666667, 19.6666666667, 2.0, 1.11111111111, 4.33333333333, 4.55555555556, 1896.33333333, 1891.44444444, 392.333333333, 337.555555556, 293.0, 244.222222222, 99.3333333333, 93.3333333333, 24.0, 20.6666666667, 2.0, 1.77777777778, 5.33333333333, 5.11111111111, 1689.0, 1699.88888889, H
329.0, 377.666666667, 207.666666667, 238.777777778, 121.333333333, 138.888888889, 18.3333333333, 20.4444444444, 2.66666666667, 1.66666666667, 5.0, 4.0, 2072.0, 2059.44444444, 382.666666667, 342.777777778, 210.0, 216.666666667, 172.666666667, 126.111111111, 20.3333333333, 20.1111111111, 2.0, 1.77777777778, 2.66666666667, 3.77777777778, 1701.66666667, 1742.66666667, H
273.666666667, 276.333333333, 176.333333333, 177.555555556, 97.3333333333, 98.7777777778, 14.3333333333, 15.4444444444, 2.0, 1.77777777778, 7.0, 5.77777777778, 1604.66666667, 1692.33333333, 423.666666667, 426.111111111, 279.333333333, 274.0, 144.333333333, 152.111111111, 20.0, 22.2222222222, 3.0, 2.11111111111, 2.66666666667, 3.33333333333, 1775.33333333, 1940.44444444, A
356.0, 303.888888889, 207.333333333, 185.0, 148.666666667, 118.888888889, 19.3333333333, 17.3333333333, 1.33333333333, 1.88888888889, 4.66666666667, 5.22222222222, 1786.66666667, 1726.22222222, 406.666666667, 355.222222222, 274.0, 271.0, 132.666666667, 84.2222222222, 24.0, 20.7777777778, 2.33333333333, 2.11111111111, 5.0, 5.66666666667, 1836.0, 1859.88888889, A
